ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
1212-35_tovomit-2,290912,1212,35_tovomit,rua,rua,r u a,,Davletshin-1212-2015,8,false,^r u a$,default
1212-36_tospit-1,290925,1212,36_tospit,haavare,haavare,h aː v a r e,(s.),Davletshin-1212-2015,18,false,^h aa v a r e$,default
1212-36_tospit-2,290926,1212,36_tospit,saavare,saavare,s aː v a r e,(s.),Davletshin-1212-2015,18,false,^s aa v a r e$,default
1212-37_toeat-1,290924,1212,37_toeat,kai,kai,k a i,(s.),Davletshin-1212-2015,"1,47",false,^k a i$,default
1212-38_tochew-1,290927,1212,38_tochew,nau,nau,n a u,(s.)',Davletshin-1212-2015,8,false,^n a u$,default
1212-38_tochew-2,290928,1212,38_tochew,maamaa,maamaa,m aː m aː,"(s.) 'masticate, chew for infants'",Davletshin-1212-2015,1,false,^m aa m aa$,default
1212-39_tocook-1,291104,1212,39_tocook,kuki,kuki,k u k i,L from Tok Pisin,Davletshin-1212-2015,,true,^k u k i$,default
1212-39_tocook-2,291105,1212,39_tocook,haka-rere,haka-rere,h a k a + r e r e,(in pan),Davletshin-1212-2015,2,false,^h a k a - r e r e$,default
1212-39_tocook-3,291106,1212,39_tocook,tao,tao,t a o,"(in earth-oven, in leaf packets)",Davletshin-1212-2015,10,false,^t a o$,default
1212-40_todrink-1,290890,1212,40_todrink,inu,inu,i n u,,Davletshin-1212-2015,1,false,^i n u$,default
1212-41_tobite-1,290891,1212,41_tobite,takiluu,takiluu,t a k i l uː,,Davletshin-1212-2015,83,false,^t a k i l uu$,default
1212-42_tosuck-1,291109,1212,42_tosuck,uu,uu,uː,(breast milk),Davletshin-1212-2015,25,false,^uu$,default
1212-43_ear-1,290929,1212,43_ear,kautarina,kautarina,k a u t a r i n a,,Davletshin-1212-2015,"1,25",false,^k a u t a r i n a$,default
1212-44_tohear-1,290930,1212,44_tohear,rono,rono,r o n o,(s.),Davletshin-1212-2015,1,false,^r o n o$,default
1212-45_eye-1,291045,1212,45_eye,kanomata,kanomata,k a n o m a t a,also: face,Davletshin-1212-2015,"1,18",false,^k a n o m a t a$,default
1212-45_eye-2,291046,1212,45_eye,kanamata,kanamata,k a n a m a t a,also: face,Davletshin-1212-2015,"1,18",false,^k a n a m a t a$,default
1212-46_tosee-1,290931,1212,46_tosee,kite,kite,k i t e,(s.),Davletshin-1212-2015,1,false,^k i t e$,default
1212-47_toyawn-1,290932,1212,47_toyawn,maava,maava,m aː v a,(s.),Davletshin-1212-2015,"19, 39",false,^m aa v a$,default
1212-48_tosleep-1,290933,1212,48_tosleep,moe,moe,m o e,(s.),Davletshin-1212-2015,"10, 109",false,^m o e$,default
1212-49_toliedown-1,290934,1212,49_toliedown,takoto,takoto,t a k o t o,(s.),Davletshin-1212-2015,"7,10",false,^t a k o t o$,default
1212-50_todream-1,290935,1212,50_todream,moe,moe,m o e,(s.),Davletshin-1212-2015,7,false,^m o e$,default
1212-51_tosit-1,290936,1212,51_tosit,noho,noho,n o h o,(s.),Davletshin-1212-2015,16,false,^n o h o$,default
1212-52_tostand-1,290937,1212,52_tostand,tuu,tuu,t uː,(s.),Davletshin-1212-2015,2,false,^t uu$,default
1212-53_personhumanbeing-1,290938,1212,53_personhumanbeing,tama,tama,t a m a,,Davletshin-1212-2015,1,false,^t a m a$,default
1212-54_manmale-1,290939,1212,54_manmale,tanata,tanata,t a n a t a,(s.),Davletshin-1212-2015,"12,14",false,^t a n a t a$,default
1212-55_womanfemale-1,290940,1212,55_womanfemale,hahine,hahine,h a h i n e,(s.),Davletshin-1212-2015,"1,106",false,^h a h i n e$,default
1212-56_child-1,290892,1212,56_child,tama,tama,t a m a,,Davletshin-1212-2015,6,false,^t a m a$,default
1212-57_husband-1,290893,1212,57_husband,aavana,aavana,aː v a n a,also: wife,Davletshin-1212-2015,13,false,^aa v a n a$,default
1212-58_wife-1,290894,1212,58_wife,aavana,aavana,aː v a n a,also: husband,Davletshin-1212-2015,8,false,^aa v a n a$,default
1212-59_mother-1,290895,1212,59_mother,tinana,tinana,t i n a n a,also: auntie,Davletshin-1212-2015,1,false,^t i n a n a$,default
1212-60_father-1,290896,1212,60_father,tamana,tamana,t a m a n a,also: uncle,Davletshin-1212-2015,1,false,^t a m a n a$,default
1212-61_house-1,290897,1212,61_house,hare,hare,h a r e,,Davletshin-1212-2015,14,false,^h a r e$,default
1212-62_thatchroof-1,290941,1212,62_thatchroof,tua hare,tua hare,t u a + h a r e,,Davletshin-1212-2015,77,false,^t u a + h a r e$,default
1212-63_name-1,290913,1212,63_name,inoa,inoa,i n o a,,Davletshin-1212-2015,6,false,^i n o a$,default
1212-64_tosay-1,290951,1212,64_tosay,hai,hai,h a i,(s.),Davletshin-1212-2015,127,false,^h a i$,default
1212-64_tosay-2,290952,1212,64_tosay,hua,hua,h u a,(s.),Davletshin-1212-2015,,false,^h u a$,default
1212-65_rope-1,291038,1212,65_rope,haha,haha,h a h a,(to steer sail with),Davletshin-1212-2015,74,false,^h a h a$,default
1212-65_rope-2,291039,1212,65_rope,kaha,kaha,k a h a,(braided of coconut fibre),Davletshin-1212-2015,74,false,^k a h a$,default
1212-65_rope-3,291040,1212,65_rope,kave,kave,k a v e,(to hang clothes on),Davletshin-1212-2015,,false,^k a v e$,default
1212-65_rope-4,291041,1212,65_rope,kaavei,kaavei,k aː v e i,(a kind of),Davletshin-1212-2015,,false,^k aa v e i$,default
1212-65_rope-5,291042,1212,65_rope,maea,maea,m a e a,"(big, used for ships)",Davletshin-1212-2015,10,false,^m a e a$,default
1212-65_rope-6,291043,1212,65_rope,tuaa-uka,tuaa-uka,t u aː + u k a,(a kind of),Davletshin-1212-2015,73,false,^t u aa - u k a$,default
1212-65_rope-7,291044,1212,65_rope,uka,uka,u k a,"(small, also string, cord, sinew, veins)",Davletshin-1212-2015,73,false,^u k a$,default
1212-66_totieupfasten-1,291134,1212,66_totieupfasten,haihai,haihai,h a i h a i,"(tie up, knot)",Davletshin-1212-2015,,false,^h a i h a i$,default
1212-66_totieupfasten-2,291135,1212,66_totieupfasten,haka-mau,haka-mau,h a k a + m a u,"(fasten, attach; close, a container with a lid)",Davletshin-1212-2015,149,false,^h a k a - m a u$,default
1212-66_totieupfasten-3,291136,1212,66_totieupfasten,hau,hau,h a u,"(bind, lash)",Davletshin-1212-2015,11,false,^h a u$,default
1212-66_totieupfasten-4,291137,1212,66_totieupfasten,taka,taka,t a k a,"(fasten, a loincloth)",Davletshin-1212-2015,17?,false,^t a k a$,default
1212-67_tosew-1,290953,1212,67_tosew,ttui,ttui,tː u i,(s.),Davletshin-1212-2015,"13, 16",false,^tt u i$,default
1212-68_needle-1,291088,1212,68_needle,tui,tui,t u i,(also awl),Davletshin-1212-2015,66,false,^t u i$,default
1212-68_needle-2,291089,1212,68_needle,niila,niila,n iː l a,L from Tok Pisin,Davletshin-1212-2015,,true,^n ii l a$,default
1212-69_tohunt-1,291138,1212,69_tohunt,aahi,aahi,aː h i,(turtles),Davletshin-1212-2015,6?,false,^aa h i$,default
1212-69_tohunt-2,291139,1212,69_tohunt,riki,riki,r i k i,(adult birds),Davletshin-1212-2015,,false,^r i k i$,default
1212-69_tohunt-3,291140,1212,69_tohunt,uhu,uhu,u h u,"(gather fruits, hunt nestlings and eggs)",Davletshin-1212-2015,,false,^u h u$,default
1212-69_tohunt-4,291141,1212,69_tohunt,uru,uru,u r u,(wild pigs),Davletshin-1212-2015,,false,^u r u$,default
1212-70_toshoot-1,290914,1212,70_toshoot,hana,hana,h a n a,,Davletshin-1212-2015,1,false,^h a n a$,default
1212-71_tostabpierce-1,291112,1212,71_tostabpierce,unuki,unuki,u n u k i,(with a needle),Davletshin-1212-2015,"1,8?",false,^u n u k i$,default
1212-71_tostabpierce-2,291113,1212,71_tostabpierce,vvoro,vvoro,vː o r o,(with a spear),Davletshin-1212-2015,15,false,^vv o r o$,default
1212-72_tohit-1,290954,1212,72_tohit,rriki,rriki,rː i k i,(s.),Davletshin-1212-2015,,false,^rr i k i$,default
1212-73_tosteal-1,291034,1212,73_tosteal,huu,huu,h uː,"(s.) also: hide, conceal",Davletshin-1212-2015,5,false,^h uu$,default
1212-74_tokill-1,290955,1212,74_tokill,tiinai,tiinai,t iː n a i,(s.),Davletshin-1212-2015,82,false,^t ii n a i$,default
1212-75_todiebedead-1,290956,1212,75_todiebedead,mate,mate,m a t e,(s.),Davletshin-1212-2015,1,false,^m a t e$,default
1212-76_tolivebealive-1,290957,1212,76_tolivebealive,ora,ora,o r a,(s.),Davletshin-1212-2015,6,false,^o r a$,default
1212-77_toscratch-1,291147,1212,77_toscratch,araara,araara,a r aː r a,(s.),Davletshin-1212-2015,10,false,^a r aa r a$,default
1212-77_toscratch-2,291148,1212,77_toscratch,rraku,rraku,rː a k u,(s.) scratch with a nail,Davletshin-1212-2015,9,false,^rr a k u$,default
1212-77_toscratch-3,291149,1212,77_toscratch,rakuraku,rakuraku,r a k u r a k u,(s.) with claws,Davletshin-1212-2015,9,false,^r a k u r a k u$,default
1212-78_tocuthack-1,290969,1212,78_tocuthack,ttuu,ttuu,tː uː,(s.),Davletshin-1212-2015,17,false,^tt uu$,default
1212-79_stickwood-1,290970,1212,79_stickwood,raakau,raakau,r aː k a u,,Davletshin-1212-2015,"1,26",false,^r aa k a u$,default
1212-80_tosplit-1,291110,1212,80_tosplit,hhaa,hhaa,hː aː,"(wood, hard things)",Davletshin-1212-2015,5,false,^hh aa$,default
1212-80_tosplit-2,291111,1212,80_tosplit,ttohi,ttohi,tː o h i,"(soft things, as coconut sprout)",Davletshin-1212-2015,7,false,^tt o h i$,default
1212-81_sharp-1,290971,1212,81_sharp,kaa,kaa,k aː,(s.),Davletshin-1212-2015,"14,15",false,^k aa$,default
1212-82_dullblunt-1,290972,1212,82_dullblunt,matapuupuu,matapuupuu,m a t a p uː p uː,(?),Davletshin-1212-2015,"39,49",false,^m a t a p uu p uu$,default
1212-83_towork-1,290973,1212,83_towork,hekau,hekau,h e k a u,(s.),Davletshin-1212-2015,26,false,^h e k a u$,default
1212-84_toplant-1,290974,1212,84_toplant,toki,toki,t o k i,(s.),Davletshin-1212-2015,"4,5",false,^t o k i$,default
1212-85_tochoose-1,290975,1212,85_tochoose,hiko,hiko,h i k o,(s.) (?),Davletshin-1212-2015,,false,^h i k o$,default
1212-86_togrow-1,291116,1212,86_togrow,tipu,tipu,t i p u,"(human beings, birds)",Davletshin-1212-2015,"1,43",false,^t i p u$,default
1212-86_togrow-2,291117,1212,86_togrow,somo,somo,s o m o,(plants),Davletshin-1212-2015,7,false,^s o m o$,default
1212-86_togrow-3,291118,1212,86_togrow,homo,homo,h o m o,(plants),Davletshin-1212-2015,7,false,^h o m o$,default
1212-87_toswell-1,290992,1212,87_toswell,hhura,hhura,hː u r a,(s.),Davletshin-1212-2015,7,false,^hh u r a$,default
1212-87_toswell-2,290993,1212,87_toswell,pupuu,pupuu,p u p uː,(s.),Davletshin-1212-2015,30,false,^p u p uu$,default
1212-88_tosqueeze-1,291033,1212,88_tosqueeze,ttau,ttau,tː a u,(s.),Davletshin-1212-2015,13,false,^tt a u$,default
1212-89_tohold-1,291032,1212,89_tohold,taaohi,taaohi,t aː o h i,(s.) (?),Davletshin-1212-2015,17,false,^t aa o h i$,default
1212-90_todig-1,291030,1212,90_todig,keri,keri,k e r i,(s.),Davletshin-1212-2015,1,false,^k e r i$,default
1212-91_tobuy-1,291031,1212,91_tobuy,taauvi,taauvi,t aː u v i,(s.),Davletshin-1212-2015,"9,13",false,^t aa u v i$,default
1212-92_toopenuncover-1,291052,1212,92_toopenuncover,taaraki,taaraki,t aː r a k i,(door),Davletshin-1212-2015,"10,39",false,^t aa r a k i$,default
1212-92_toopenuncover-2,291053,1212,92_toopenuncover,huke,huke,h u k e,(earth-oven),Davletshin-1212-2015,"1,63",false,^h u k e$,default
1212-93_topoundbeat-1,291124,1212,93_topoundbeat,tuki,tuki,t u k i,(swamp taro),Davletshin-1212-2015,2,false,^t u k i$,default
1212-93_topoundbeat-2,291125,1212,93_topoundbeat,taa,taa,t aː,(beat),Davletshin-1212-2015,,false,^t aa$,default
1212-93_topoundbeat-3,291126,1212,93_topoundbeat,rriki,rriki,rː i k i,(pound a nail),Davletshin-1212-2015,,false,^rr i k i$,default
1212-94_tothrow-1,291077,1212,94_tothrow,riaki,riaki,r i a k i,(s.),Davletshin-1212-2015,"79,127",false,^r i a k i$,default
1212-94_tothrow-2,291078,1212,94_tothrow,ttiri,ttiri,tː i r i,(s.),Davletshin-1212-2015,9,false,^tt i r i$,default
1212-95_tofall-1,291029,1212,95_tofall,heke,heke,h e k e,,Davletshin-1212-2015,,false,^h e k e$,default
1212-96_dog-1,291028,1212,96_dog,manu-kai-tama,manu-kai-tama,m a n u + k a i + t a m a,"Post-Contact: lit. ""bird eating humans""",Davletshin-1212-2015,,false,^m a n u - k a i - t a m a$,default
1212-97_bird-1,291022,1212,97_bird,manu,manu,m a n u,,Davletshin-1212-2015,1,false,^m a n u$,default
1212-98_egg-1,291023,1212,98_egg,hua,hua,h u a,,Davletshin-1212-2015,5,false,^h u a$,default
1212-99_feather-1,291024,1212,99_feather,paraa,paraa,p a r aː,,Davletshin-1212-2015,5,false,^p a r aa$,default
1212-100_wing-1,291025,1212,100_wing,kapakau,kapakau,k a p a k a u,,Davletshin-1212-2015,"1,59",false,^k a p a k a u$,default
1212-101_tofly-1,291026,1212,101_tofly,rere,rere,r e r e,(s.),Davletshin-1212-2015,11,false,^r e r e$,default
1212-101_tofly-2,291027,1212,101_tofly,herrei,herrei,h e rː e i,(pl.),Davletshin-1212-2015,11,false,^h e rr e i$,default
1212-102_rat-1,291018,1212,102_rat,kimoa,kimoa,k i m o a,,Davletshin-1212-2015,14,false,^k i m o a$,default
1212-103_meatflesh-1,291019,1212,103_meatflesh,kanohi,kanohi,k a n o h i,,Davletshin-1212-2015,14,false,^k a n o h i$,default
1212-104_fatgrease-1,291020,1212,104_fatgrease,moomona,moomona,m oː m o n a,,Davletshin-1212-2015,"1,65",false,^m oo m o n a$,default
1212-105_tail-1,291021,1212,105_tail,moihuku,moihuku,m o i h u k u,,Davletshin-1212-2015,13,false,^m o i h u k u$,default
1212-106_snake-1,291047,1212,106_snake,kata (generic),kata,k a t a,Phonologically irregular,Davletshin-1212-2015,12,false,^k a t a$,default
1212-107_wormearthworm-1,291017,1212,107_wormearthworm,tama-kerekere,tama-kerekere,t a m a + k e r e k e r e,,Davletshin-1212-2015,9,false,^t a m a - k e r e k e r e$,default
1212-108_louse-1,291055,1212,108_louse,kutu,kutu,k u t u,"a. and b., also flea (flea is Post-Contact)",Davletshin-1212-2015,1,false,^k u t u$,default
1212-109_mosquito-1,291015,1212,109_mosquito,namu,namu,n a m u,,Davletshin-1212-2015,1,false,^n a m u$,default
1212-110_spider-1,291016,1212,110_spider,revereve,revereve,r e v e r e v e,,Davletshin-1212-2015,1,false,^r e v e r e v e$,default
1212-111_fish-1,291054,1212,111_fish,ika,ika,i k a,(generic),Davletshin-1212-2015,1,false,^i k a$,default
1212-112_rotten-1,291142,1212,112_rotten,para,para,p a r a,"(meat, flesh)",Davletshin-1212-2015,13,false,^p a r a$,default
1212-112_rotten-2,291143,1212,112_rotten,popo,popo,p o p o,"(wood, iron)",Davletshin-1212-2015,14,false,^p o p o$,default
1212-112_rotten-3,291144,1212,112_rotten,varevare,varevare,v a r e v a r e,"(tuber, rice)",Davletshin-1212-2015,13,false,^v a r e v a r e$,default
1212-112_rotten-4,291145,1212,112_rotten,mmahi,mmahi,mː a h i,L from Micronesian lgs,Davletshin-1212-2015,50,true,^mm a h i$,default
1212-112_rotten-5,291146,1212,112_rotten,vii,vii,v iː,"(soup, toddy)",Davletshin-1212-2015,85,false,^v ii$,default
1212-113_branch-1,291056,1212,113_branch,mataaraa,mataaraa,m a t aː r aː,,Davletshin-1212-2015,1,false,^m a t aa r aa$,default
1212-114_leaf-1,291014,1212,114_leaf,rau,rau,r a u,,Davletshin-1212-2015,1,false,^r a u$,default
1212-115_root-1,291082,1212,115_root,aka,aka,a k a,(generic),Davletshin-1212-2015,2,false,^a k a$,default
1212-115_root-2,291083,1212,115_root,patiaka,patiaka,p a t i a k a,"(surface roots),",Davletshin-1212-2015,2,false,^p a t i a k a$,default
1212-116_flower-1,291090,1212,116_flower,purupuru,purupuru,p u r u p u r u,,Davletshin-1212-2015,,false,^p u r u p u r u$,default
1212-116_flower-2,291091,1212,116_flower,haraoa,haraoa,h a r a o a,L from English,Davletshin-1212-2015,,true,^h a r a o a$,default
1212-117_fruit-1,291008,1212,117_fruit,hua,hua,h u a,,Davletshin-1212-2015,1,false,^h u a$,default
1212-118_grass-1,291009,1212,118_grass,mouku,mouku,m o u k u,,Davletshin-1212-2015,58,false,^m o u k u$,default
1212-119_earthsoil-1,291010,1212,119_earthsoil,kerekere,kerekere,k e r e k e r e,,Davletshin-1212-2015,10,false,^k e r e k e r e$,default
1212-120_stone-1,291011,1212,120_stone,hatu,hatu,h a t u,,Davletshin-1212-2015,1,false,^h a t u$,default
1212-121_sand-1,291012,1212,121_sand,kerekere,kerekere,k e r e k e r e,,Davletshin-1212-2015,"30,74",false,^k e r e k e r e$,default
1212-122_water-1,291013,1212,122_water,vai,vai,v a i,,Davletshin-1212-2015,2,false,^v a i$,default
1212-123_toflow-1,291132,1212,123_toflow,tahe,tahe,t a h e,(of sea water),Davletshin-1212-2015,10,false,^t a h e$,default
1212-123_toflow-2,291133,1212,123_toflow,tere,tere,t e r e,"(of stream and rain water, move fast of humans, go of boats)",Davletshin-1212-2015,10,false,^t e r e$,default
1212-124_sea-1,291114,1212,124_sea,moana,moana,m o a n a,(open and deep),Davletshin-1212-2015,10,false,^m o a n a$,default
1212-124_sea-2,291115,1212,124_sea,tai,tai,t a i,"(shallow sea near shore, shore)",Davletshin-1212-2015,1,false,^t a i$,default
1212-125_salt-1,291059,1212,125_salt,horo,horo,h o r o,L from Tok Pisin,Davletshin-1212-2015,,true,^h o r o$,default
1212-127_woodsforest-1,291070,1212,127_woodsforest,pupu,pupu,p u p u,,Davletshin-1212-2015,,false,^p u p u$,default
1212-127_woodsforest-2,291071,1212,127_woodsforest,vao,vao,v a o,,Davletshin-1212-2015,14,false,^v a o$,default
1212-128_sky-1,290986,1212,128_sky,kaniva,kaniva,k a n i v a,,Davletshin-1212-2015,,false,^k a n i v a$,default
1212-129_moon-1,290987,1212,129_moon,marama,marama,m a r a m a,,Davletshin-1212-2015,7,false,^m a r a m a$,default
1212-130_star-1,290988,1212,130_star,hetuu,hetuu,h e t uː,,Davletshin-1212-2015,1,false,^h e t uu$,default
1212-131_cloud-1,290985,1212,131_cloud,kaniva,kaniva,k a n i v a,,Davletshin-1212-2015,,false,^k a n i v a$,default
1212-132_fog-1,290989,1212,132_fog,nehu,nehu,n e h u,,Davletshin-1212-2015,22,false,^n e h u$,default
1212-133_rain-1,290990,1212,133_rain,ua,ua,u a,,Davletshin-1212-2015,1,false,^u a$,default
1212-134_thunder-1,290991,1212,134_thunder,hatturi,hatturi,h a tː u r i,,Davletshin-1212-2015,14,false,^h a tt u r i$,default
1212-135_lightning-1,291122,1212,135_lightning,uira,uira,u i r a,(bolt),Davletshin-1212-2015,2,false,^u i r a$,default
1212-135_lightning-2,291123,1212,135_lightning,tara,tara,t a r a,(flash),Davletshin-1212-2015,,false,^t a r a$,default
1212-136_wind-1,291057,1212,136_wind,matani,matani,m a t a n i,(generic),Davletshin-1212-2015,"1,66",false,^m a t a n i$,default
1212-137_toblow-1,291127,1212,137_toblow,ani,ani,a n i,a. (gently),Davletshin-1212-2015,8,false,^a n i$,default
1212-137_toblow-2,291128,1212,137_toblow,oko,oko,o k o,a. (hard),Davletshin-1212-2015,,false,^o k o$,default
1212-137_toblow-3,291129,1212,137_toblow,iri,iri,i r i,b. (also fan),Davletshin-1212-2015,11,false,^i r i$,default
1212-138_warm-1,291006,1212,138_warm,mahana,mahana,m a h a n a,(s.),Davletshin-1212-2015,"1, 72",false,^m a h a n a$,default
1212-139_cold-1,291007,1212,139_cold,makariri,makariri,m a k a r i r i,(s.),Davletshin-1212-2015,"1,52",false,^m a k a r i r i$,default
1212-140_dry-1,291058,1212,140_dry,pakupaku,pakupaku,p a k u p a k u,(s.) a & b,Davletshin-1212-2015,38,false,^p a k u p a k u$,default
1212-141_wet-1,291092,1212,141_wet,para,para,p a r a,(s.) also: rotten (about meat and flesh),Davletshin-1212-2015,38,false,^p a r a$,default
1212-142_heavy-1,291003,1212,142_heavy,taenaha,taenaha,t a e n a h a,(s.),Davletshin-1212-2015,"46,66",false,^t a e n a h a$,default
1212-143_fire-1,291004,1212,143_fire,ahi,ahi,a h i,,Davletshin-1212-2015,1,false,^a h i$,default
1212-144_toburn-1,291005,1212,144_toburn,ttuni,ttuni,tː u n i,(s.),Davletshin-1212-2015,"1,7",false,^tt u n i$,default
1212-145_smoke-1,291130,1212,145_smoke,kohu,kohu,k o h u,"(from distance, a column of, also steam, vapour)",Davletshin-1212-2015,13,false,^k o h u$,default
1212-145_smoke-2,291131,1212,145_smoke,au,au,a u,"(close, causing one's eyes to smart)",Davletshin-1212-2015,2,false,^a u$,default
1212-146_ashes-1,290942,1212,146_ashes,rehu,rehu,r e h u,,Davletshin-1212-2015,67,false,^r e h u$,default
1212-147_black-1,290943,1212,147_black,riparara,riparara,r i p a r a r a,,Davletshin-1212-2015,,false,^r i p a r a r a$,default
1212-148_white-1,290944,1212,148_white,maatea,maatea,m aː t e a,,Davletshin-1212-2015,8,false,^m aa t e a$,default
1212-149_red-1,290945,1212,149_red,mmea,mmea,mː e a,,Davletshin-1212-2015,1,false,^mm e a$,default
1212-150_yellow-1,290946,1212,150_yellow,vai-ano,vai-ano,v a i + a n o,,Davletshin-1212-2015,9?,false,^v a i - a n o$,default
1212-151_green-1,290947,1212,151_green,uri,uri,u r i,,Davletshin-1212-2015,,false,^u r i$,default
1212-152_small-1,290964,1212,152_small,puna-rikiriki,puna-rikiriki,p u n a + r i k i r i k i,(s.),Davletshin-1212-2015,66,false,^p u n a - r i k i r i k i$,default
1212-153_big-1,290948,1212,153_big,ha-mataku,ha-mataku,h a + m a t a k u,(s.),Davletshin-1212-2015,31,false,^h a - m a t a k u$,default
1212-154_short-1,290949,1212,154_short,potopoto,potopoto,p o t o p o t o,(s.),Davletshin-1212-2015,9,false,^p o t o p o t o$,default
1212-155_long-1,290950,1212,155_long,rooroa,rooroa,r oː r o a,(s.),Davletshin-1212-2015,"12,105",false,^r oo r o a$,default
1212-156_thin-1,291072,1212,156_thin,rrahi,rrahi,rː a h i,(a leaf),Davletshin-1212-2015,5,false,^rr a h i$,default
1212-156_thin-2,291073,1212,156_thin,tua-rikiriki,tua-rikiriki,t u a + r i k i r i k i,(a rope),Davletshin-1212-2015,34,false,^t u a - r i k i r i k i$,default
